68,78,1,0,1,0,0
82,87,1,1,1,1,1
51,81,0,0,0,0,0
15,88,0,0,0,0,0
61,98,0,0,0,0,0
19,97,0,0,0,0,0
74,97,0,0,0,0,0
15,68,0,0,0,0,0
32,74,0,0,0,0,0
85,88,0,0,0,0,0
37,118,0,1,0,0,0
15,96,0,0,0,0,1
5,80,0,0,0,0,0
69,96,1,0,0,0,0
62,65,0,0,0,0,0
36,66,0,0,0,0,0
2,109,0,0,0,0,0
76,97,0,0,0,0,0
7,21,1,0,0,1,0
14,112,0,0,0,0,0
88,124,0,0,0,0,0
26,42,0,0,0,0,0
15,57,0,0,0,0,1
37,69,0,1,0,0,0
26,44,0,0,0,1,0
32,97,0,0,1,0,0
3,96,0,0,0,0,0
118,120,0,0,0,0,0
26,32,1,0,0,0,0
74,107,0,0,0,0,0
37,88,0,1,1,1,0
40,80,0,0,0,0,0
77,122,0,0,0,0,0
61,116,0,0,0,1,0
96,102,0,1,1,1,1
27,49,0,0,0,0,0
103,112,0,0,0,0,0
5,90,0,0,0,0,0
6,56,0,0,0,0,0
66,99,0,0,0,0,0
91,103,0,0,0,0,0
33,116,0,0,0,0,0
13,20,0,0,0,0,1
70,111,0,0,0,0,0
100,107,0,0,0,0,0
32,103,0,0,0,0,0
65,80,0,0,0,0,0
32,78,0,0,1,0,0
46,111,0,0,0,0,0
57,101,0,0,0,0,0
79,120,0,0,0,0,0
97,117,0,0,0,0,0
69,74,0,0,1,0,0
98,104,0,0,0,0,0
21,82,0,0,0,0,0
88,118,0,0,0,0,1
49,120,0,0,0,0,0
17,52,0,0,0,0,0
41,93,0,0,0,0,0
6,46,0,0,0,0,0
80,104,0,0,0,0,0
19,122,1,1,1,1,1
66,107,0,0,0,0,0
20,26,0,0,0,0,0
60,74,0,0,0,0,1
52,118,0,0,0,0,0
51,120,0,0,0,0,0
52,109,0,0,0,0,0
17,121,0,0,0,0,0
83,117,0,0,0,1,0
49,116,0,0,0,0,0
34,109,0,0,0,0,0
34,37,0,0,0,0,0
70,74,0,0,0,0,0
8,77,0,0,0,0,0
4,59,0,0,0,0,0
57,110,1,1,1,0,1
53,73,0,0,0,0,0
14,67,0,0,0,0,0
15,46,1,0,0,0,0
76,85,0,0,0,0,0
6,85,0,0,0,0,0
53,97,0,0,0,0,0
6,107,0,0,0,0,0
46,123,0,0,0,0,0
15,25,0,0,0,0,0
57,122,0,0,0,0,0
2,29,0,0,0,0,0
103,104,0,0,0,0,0
14,91,0,0,0,0,0
36,74,0,0,0,0,0
81,122,0,0,0,0,0
26,93,0,0,0,0,0
34,102,0,0,1,0,0
85,121,0,0,0,0,0
51,97,1,0,1,1,1
26,123,0,0,0,0,0
63,78,1,0,1,1,1
45,97,0,0,0,0,0
83,102,1,0,1,0,1
106,110,0,0,0,0,0
5,17,0,0,0,0,0
63,97,1,1,1,1,1
36,42,1,0,0,0,0
53,101,0,0,0,0,0
24,66,0,0,0,0,0
67,79,0,0,0,0,0
67,112,0,0,0,0,0
40,51,0,0,0,0,0
70,96,0,0,1,0,1
32,44,0,0,0,0,0
59,112,1,1,1,1,1
44,101,0,0,0,0,1
8,55,1,1,1,1,1
4,34,0,0,0,0,0
65,76,1,1,1,1,1
20,49,0,0,0,0,0
52,55,0,0,0,0,0
2,79,0,0,0,0,0
3,12,0,0,0,0,0
4,7,0,0,0,0,0
57,65,0,0,0,0,0
41,109,0,0,0,0,0
27,80,0,0,0,0,0
32,65,0,0,0,0,0
52,84,0,0,0,0,0
36,96,0,0,1,0,0
35,120,0,0,0,0,0
4,104,0,0,0,0,0
19,46,0,0,0,0,0
104,111,0,0,0,0,0
29,70,1,0,0,1,1
88,93,0,0,0,0,0
61,103,0,0,0,0,0
70,80,1,1,1,1,1
76,122,0,0,0,0,0
7,13,0,0,0,1,0
81,90,0,0,0,0,0
35,46,0,0,0,0,0
101,120,0,0,0,0,0
3,77,0,0,0,0,0
46,88,0,0,0,0,0
20,65,0,0,0,0,0
78,110,0,0,0,0,0
42,112,0,0,0,0,0
60,82,0,0,0,0,0
34,73,0,0,0,0,0
73,104,0,0,0,0,0
15,101,0,0,0,0,0
6,8,0,0,0,0,0
35,96,0,0,0,0,0
81,85,0,0,0,0,0
36,80,1,1,1,1,1
15,77,0,0,0,0,0
14,40,0,0,0,0,0
31,110,0,0,0,0,0
59,90,0,0,0,0,0
78,124,0,0,0,1,0
2,31,0,0,0,0,0
82,84,0,0,0,0,0
21,49,0,0,0,0,0
19,96,0,0,0,0,0
51,70,1,1,1,0,0
36,51,1,1,1,0,1
49,65,0,0,0,0,0
83,98,0,0,0,1,0
15,69,0,0,0,0,0
85,87,0,0,0,0,0
24,74,0,0,0,0,0
15,91,0,0,0,0,0
5,81,0,0,0,0,0
69,97,0,0,0,0,0
25,93,1,1,1,1,1
59,88,0,0,0,0,0
36,65,0,0,0,0,0
46,117,0,0,0,0,0
61,123,1,1,1,1,1
76,94,0,0,0,0,0
8,93,0,0,0,0,1
88,125,0,0,0,0,0
67,102,0,0,1,0,1
15,56,0,0,0,0,0
62,84,0,0,0,0,0
26,45,1,1,1,1,1
32,94,0,0,0,0,0
74,106,0,0,0,0,0
51,60,0,0,0,0,0
40,81,1,1,0,1,1
77,123,0,0,0,0,0
37,106,0,0,0,0,0
61,117,0,0,0,0,0
29,102,1,1,0,0,0
40,79,0,0,0,0,0
96,101,0,0,0,0,0
14,125,0,0,0,0,0
5,93,0,0,0,0,0
45,59,0,0,0,0,0
6,57,0,0,0,0,0
66,98,1,1,1,0,0
91,100,0,0,0,0,0
33,111,0,0,0,0,0
13,21,0,0,0,0,0
69,103,0,0,0,0,1
70,112,0,0,0,0,0
3,49,0,0,0,0,0
8,29,0,0,0,0,0
49,96,0,0,0,0,0
123,125,0,0,0,0,0
78,94,0,0,0,0,0
67,96,1,1,0,1,0
29,55,0,0,0,0,0
32,102,0,0,0,0,0
65,83,0,0,0,0,0
46,110,1,0,0,0,1
57,102,1,0,0,0,0
62,87,0,0,0,0,0
97,116,0,0,0,1,0
98,107,0,0,0,0,0
83,120,0,0,0,0,1
49,123,0,0,0,0,0
32,59,0,0,0,0,0
17,51,0,0,0,0,0
2,3,0,0,0,0,0
6,45,0,0,0,0,0
80,87,0,0,0,0,0
7,40,0,0,0,0,0
19,123,0,0,0,0,0
25,123,0,0,0,0,0
20,27,0,0,0,0,0
60,73,0,0,0,0,0
111,117,0,0,0,0,1
45,121,0,0,0,0,0
40,62,0,0,0,0,0
51,121,1,1,1,1,1
8,88,0,0,0,0,0
49,117,0,0,0,0,0
35,116,0,0,0,0,0
8,70,0,0,0,0,0
53,117,0,0,0,0,0
57,117,0,1,0,0,1
7,45,0,0,0,0,0
12,32,0,0,0,0,0
14,66,0,0,0,0,0
76,84,0,0,0,0,0
62,94,0,0,0,0,0
7,79,1,1,0,0,0
6,84,1,1,0,1,1
53,96,1,0,1,0,0
2,83,0,0,1,0,0
15,26,0,0,0,1,0
104,117,0,0,0,0,0
6,21,0,0,0,0,0
5,31,0,0,0,0,0
57,123,0,0,0,0,0
33,87,0,0,0,0,0
52,98,0,0,0,0,0
87,98,0,1,0,1,0
66,103,0,0,0,0,0
8,109,0,0,0,0,0
81,118,0,0,0,0,0
34,101,0,1,0,0,0
85,120,0,0,0,0,0
63,79,0,0,0,0,0
41,76,0,1,0,0,0
45,98,0,0,0,0,0
102,112,0,0,0,0,0
53,102,1,0,0,0,0
24,67,0,0,0,0,0
79,100,0,0,0,0,0
64,69,0,0,0,0,0
85,116,0,0,0,0,0
70,97,1,1,1,1,1
44,102,0,0,0,0,0
8,52,0,0,0,0,0
5,66,0,1,0,0,0
4,35,0,0,0,0,0
26,106,0,0,0,0,0
65,77,0,0,0,0,0
4,19,0,0,0,0,0
52,56,0,0,0,0,0
57,62,0,0,0,0,0
40,110,0,0,0,0,0
27,87,0,0,0,0,0
77,102,1,0,0,1,0
32,64,0,0,0,0,0
52,83,0,0,0,1,1
17,44,1,1,1,1,1
63,103,0,0,0,0,0
36,97,1,1,1,1,1
8,112,0,1,0,0,0
27,64,0,0,0,0,0
25,112,1,0,0,1,1
61,102,0,0,0,0,0
73,117,0,0,0,0,0
76,121,0,0,0,0,0
7,12,0,0,0,0,0
17,109,0,0,0,0,0
81,91,0,0,0,0,0
91,118,0,0,0,0,0
3,76,0,0,0,0,0
13,100,0,0,0,0,0
20,66,1,0,0,0,0
78,111,0,0,0,0,1
34,70,0,0,0,0,0
64,73,0,0,0,0,0
26,53,0,1,0,0,0
29,44,0,0,0,0,0
80,124,1,1,1,1,1
81,84,1,1,1,1,1
45,110,0,0,0,0,0
36,83,0,0,0,0,0
34,125,1,1,1,1,1
15,76,1,1,1,1,1
31,117,1,0,0,0,1
59,93,1,1,1,1,1
2,36,0,0,0,0,0
82,85,0,0,0,0,0
66,117,1,1,0,1,1
51,77,0,0,0,0,0
36,56,0,0,0,0,0
49,64,0,0,0,0,0
83,99,0,1,0,0,0
62,109,0,0,0,0,0
32,76,1,0,0,0,0
24,73,1,0,1,1,1
15,90,0,0,0,0,0
69,94,0,0,0,0,0
25,90,0,0,0,0,0
62,63,0,0,0,0,0
36,64,0,0,0,0,0
61,122,1,0,0,0,0
14,21,0,0,0,0,0
8,90,0,0,0,0,0
14,110,0,1,0,0,0
88,122,0,0,0,0,0
26,46,0,0,0,0,0
3,94,0,0,0,0,0
17,31,0,0,0,0,0
40,82,0,0,0,0,0
77,124,0,0,0,0,0
37,107,1,0,0,0,0
40,78,0,0,0,0,0
31,99,0,0,0,0,0
96,100,0,1,0,0,1
14,124,0,0,0,0,0
93,99,0,0,0,1,0
7,112,0,0,0,0,0
91,101,0,0,0,0,0
33,110,0,0,0,0,0
21,94,1,0,1,1,0
73,87,0,0,0,0,0
49,97,0,0,0,0,0
123,124,0,0,0,0,0
67,97,0,0,0,0,0
100,101,0,0,1,0,0
65,82,0,1,1,1,1
66,80,0,0,0,0,0
57,103,0,0,0,0,1
62,80,0,0,0,0,0
69,76,1,0,0,0,0
98,106,0,0,0,0,0
4,37,0,0,0,0,0
49,122,0,0,0,0,0
12,55,0,0,0,0,0
32,56,0,0,0,0,0
6,44,0,0,0,0,0
59,61,0,0,0,0,0
80,106,0,0,0,0,0
19,124,0,0,0,0,0
26,112,0,0,0,0,0
79,118,0,0,0,0,0
111,116,0,1,0,0,0
45,120,0,0,0,0,0
40,63,0,0,0,0,0
79,112,0,0,0,1,0
51,122,0,1,1,0,0
52,107,1,1,0,0,0
64,120,0,0,0,0,0
100,118,0,0,0,0,0
27,77,0,0,0,0,0
12,49,1,1,1,1,1
34,35,0,0,0,0,0
53,116,0,0,0,0,0
44,74,0,0,0,0,0
12,33,0,0,0,0,0
14,65,1,1,1,0,0
15,44,0,0,0,0,0
76,87,1,1,1,1,1
6,83,0,0,0,0,0
4,77,1,0,0,1,0
93,123,0,1,0,0,0
2,82,0,0,0,0,0
15,27,0,0,0,0,0
79,85,0,0,0,0,0
6,20,0,0,0,0,0
27,73,0,0,0,0,0
85,98,1,1,1,1,1
52,99,0,1,0,0,0
87,99,0,0,0,0,0
19,77,0,0,0,0,0
68,117,1,1,0,0,0
36,76,0,0,0,0,0
26,91,0,0,0,0,0
32,68,0,0,0,0,0
34,100,0,0,0,0,0
56,74,0,0,0,0,1
24,109,0,0,0,0,0
51,91,0,0,0,0,0
41,77,0,0,0,0,0
45,99,0,0,0,0,0
83,104,0,0,0,0,1
15,117,1,0,0,1,0
106,112,1,1,1,0,1
59,120,0,0,0,0,0
45,61,0,0,0,0,0
53,103,0,0,0,0,0
79,101,0,0,0,0,1
69,100,0,0,0,0,0
33,60,0,0,0,0,0
85,117,1,0,1,1,1
34,69,0,0,0,0,0
20,120,0,0,0,0,0
70,90,0,0,1,0,0
87,109,0,0,0,0,0
32,46,0,0,0,0,1
44,103,0,0,0,0,0
8,53,0,0,0,0,0
42,123,0,0,0,0,0
65,78,0,0,0,0,0
3,109,0,0,0,0,0
57,99,0,0,0,0,0
52,57,0,0,0,0,0
68,102,0,0,0,0,0
26,88,0,0,0,0,0
57,63,0,0,0,0,0
41,107,0,0,0,0,1
77,103,0,0,0,0,0
51,104,0,0,0,0,0
79,80,0,0,0,0,0
52,82,0,0,0,0,0
103,111,0,0,0,0,0
17,45,0,0,0,0,0
21,52,0,0,0,1,0
36,94,1,1,0,0,1
19,44,1,1,1,1,1
59,73,0,0,0,0,0
88,91,0,0,0,0,0
73,116,0,0,0,0,0
76,120,1,0,0,1,0
25,56,0,0,0,0,0
35,40,1,1,1,1,1
2,118,0,0,0,0,0
20,67,0,0,0,0,0
78,112,0,0,1,0,0
59,124,0,0,0,0,0
73,102,0,0,0,0,0
26,52,0,0,0,0,0
35,94,1,0,0,1,0
87,125,0,0,0,0,0
4,91,0,0,0,0,0
57,74,0,0,0,0,0
36,82,0,0,0,0,0
34,124,0,0,0,0,0
14,42,0,0,0,0,0
31,116,0,0,0,0,0
2,37,0,0,0,0,0
61,93,0,0,0,0,0
15,87,1,1,1,1,1
83,88,0,0,0,1,0
14,82,0,0,0,0,0
64,112,0,0,0,0,0
51,76,0,0,0,0,0
36,57,0,0,0,0,0
49,67,0,0,0,0,0
32,77,0,0,0,0,0
19,33,1,0,0,0,0
31,106,0,0,0,0,0
67,88,0,0,1,0,1
34,117,0,0,0,0,0
69,87,0,0,0,0,0
73,94,0,1,1,1,1
15,93,0,0,0,0,0
25,91,0,0,0,0,0
33,109,0,1,0,0,0
36,63,1,1,1,1,0
104,109,0,0,0,0,0
61,121,0,0,0,0,0
14,20,0,0,0,0,0
8,91,0,0,0,0,0
107,125,0,0,0,0,0
14,111,0,0,0,0,0
88,123,0,0,0,0,0
67,100,1,0,0,0,0
3,93,0,0,0,0,0
40,93,1,1,1,1,1
74,104,0,0,0,0,0
40,83,0,0,0,0,0
77,125,0,0,0,0,0
37,104,0,0,1,0,0
98,99,0,0,0,0,0
45,83,0,0,0,1,1
31,98,1,1,0,1,0
14,123,0,0,0,0,0
27,46,0,0,0,0,0
31,40,0,0,0,0,0
93,98,0,0,0,0,0
6,59,1,1,0,1,1
7,111,0,0,0,0,0
91,106,0,0,0,0,0
93,112,1,1,1,1,1
13,27,0,0,0,0,0
70,109,0,0,0,0,0
73,84,0,0,0,0,0
49,90,0,0,0,0,0
15,62,0,0,0,0,0
78,96,0,0,0,0,0
67,90,0,0,0,0,0
100,102,0,0,1,0,0
32,104,1,0,0,0,0
66,81,0,0,0,0,0
62,81,0,0,0,0,0
49,70,0,0,0,0,0
46,79,0,0,0,0,0
69,77,0,0,0,0,0
98,109,0,0,0,0,0
12,56,0,0,0,0,0
32,57,1,0,0,0,1
67,81,0,0,0,0,0
17,100,0,0,0,0,0
80,81,0,0,0,0,0
46,112,0,0,0,0,0
59,62,0,0,0,0,0
80,107,1,1,1,1,1
19,125,1,1,1,1,1
26,111,0,0,0,0,0
20,29,0,0,0,0,0
36,109,0,0,0,0,0
36,110,0,0,0,0,0
85,107,0,1,0,0,0
40,60,0,0,0,0,0
79,111,0,0,0,1,0
4,73,0,0,0,0,0
51,123,0,0,0,0,0
52,106,0,0,0,0,0
17,124,1,0,0,0,0
13,53,1,0,0,0,0
83,112,0,0,0,0,0
34,42,1,1,1,1,0
6,96,0,0,0,0,0
13,34,0,0,0,1,0
19,102,1,0,0,0,0
84,104,0,0,0,0,0
14,64,0,0,0,0,0
15,45,0,0,0,0,1
99,118,0,0,0,0,0
17,93,0,0,0,0,0
6,82,0,0,0,0,0
53,94,0,0,0,0,0
2,81,0,0,0,0,0
57,121,0,0,0,0,0
15,122,0,0,0,0,0
85,99,0,0,1,0,0
41,118,1,0,0,0,0
68,116,1,1,0,0,0
36,123,0,0,0,0,0
36,77,0,0,0,0,0
52,66,0,0,0,0,0
62,74,0,0,0,0,0
26,90,0,0,0,0,0
3,6,0,0,0,0,0
85,122,0,0,0,0,0
51,90,0,0,1,0,1
41,74,0,0,0,0,0
21,104,0,0,0,0,0
83,107,0,0,1,0,0
51,111,0,0,0,0,0
15,116,0,0,0,0,0
59,121,0,0,0,0,0
7,59,0,0,0,0,0
45,60,0,0,1,0,0
53,104,1,1,1,0,1
27,109,0,0,0,0,0
79,102,0,0,0,0,0
85,118,0,0,0,1,1
34,68,1,0,1,1,1
20,121,0,0,0,0,0
35,111,1,1,1,1,1
27,60,0,0,0,0,0
70,91,0,0,0,1,0
81,121,0,0,0,0,0
32,41,0,0,1,1,1
59,117,0,0,0,0,0
7,42,1,1,1,1,1
26,100,0,0,0,0,0
25,121,0,0,0,0,0
65,79,0,0,0,0,0
3,124,0,0,0,0,0
7,74,0,0,0,0,0
12,103,0,0,0,0,0
57,98,0,0,0,0,0
21,98,0,0,0,0,0
68,103,0,0,0,0,0
41,67,0,0,0,0,0
61,94,0,0,0,0,1
37,73,0,0,0,0,1
57,60,0,0,0,1,0
41,106,0,0,0,0,0
27,85,0,0,0,0,0
77,100,0,0,0,0,0
79,81,0,0,0,0,0
52,81,0,0,0,0,0
17,46,0,0,0,0,0
45,123,0,0,0,0,0
21,53,0,0,0,0,0
19,55,0,0,0,0,0
8,110,0,0,0,0,0
3,14,1,1,1,1,1
19,45,0,0,0,0,0
31,84,0,0,0,0,0
29,73,0,0,0,0,0
37,122,0,0,0,0,0
26,120,0,1,0,1,0
88,90,0,0,0,0,0
5,68,0,0,0,0,0
61,104,0,0,0,0,0
44,110,0,0,0,0,0
44,60,0,0,0,0,0
25,57,0,0,0,0,0
53,66,1,0,0,0,1
81,93,0,1,1,1,1
19,26,0,0,0,0,0
35,41,0,0,0,0,0
100,111,0,0,0,0,0
13,124,1,1,0,1,1
20,60,0,0,0,0,0
34,76,0,0,0,0,0
73,103,0,0,0,0,0
26,51,0,0,0,0,0
29,46,0,0,0,0,0
83,93,0,0,0,0,0
21,77,0,0,0,0,0
87,124,0,0,0,0,0
104,121,0,0,0,0,0
25,31,0,0,0,0,0
14,45,0,0,0,0,0
78,121,0,0,1,0,0
